txn_id,ts,customer_id,channel,amount_inr,beneficiary_id,beneficiary_added_ts
txn_002770,2026-06-29T21:28:44.520939+05:30,cust_0418,UPI,4092.83,ben_91008224,2026-01-27T23:59:59+05:30
txn_002771,2026-06-29T21:30:13.253463+05:30,cust_0378,NEFT,405287.25,ben_45038016,2025-12-13T23:59:59+05:30
txn_002772,2026-06-29T21:37:28.344160+05:30,cust_0067,UPI,2743.68,ben_53701242,2026-03-05T23:59:59+05:30
txn_002773,2026-06-29T21:57:47.489135+05:30,cust_0282,UPI,2296.03,ben_03897528,2026-03-23T23:59:59+05:30
txn_002774,2026-06-29T21:58:12.992479+05:30,cust_0194,NEFT,164368.5,ben_78995047,2025-11-23T23:59:59+05:30
txn_002775,2026-06-29T22:15:09.767768+05:30,cust_0112,UPI,196.24,ben_69972736,2026-02-23T23:59:59+05:30
txn_002776,2026-06-29T22:15:38.359711+05:30,cust_0093,UPI,369.92,ben_91015709,2025-05-24T23:59:59+05:30
txn_002777,2026-06-29T22:27:59.340984+05:30,cust_0228,IMPS,126934.96,ben_42252160,2025-12-28T23:59:59+05:30
txn_002778,2026-06-29T22:32:53.741555+05:30,cust_0082,NEFT,746285.75,ben_45822067,2026-03-03T23:59:59+05:30
txn_002779,2026-06-29T22:33:16.073250+05:30,cust_0078,NEFT,328222.77,ben_10409614,2025-09-11T23:59:59+05:30
txn_002780,2026-06-29T22:35:45.555645+05:30,cust_0008,IMPS,124478.8,ben_80512080,2025-06-09T23:59:59+05:30
txn_002781,2026-06-29T22:52:19.473058+05:30,cust_0364,IMPS,56473.41,ben_57771961,2025-06-05T23:59:59+05:30
txn_002782,2026-06-29T22:54:32.026769+05:30,cust_0435,UPI,4945.42,ben_41335139,2026-01-06T23:59:59+05:30
txn_002783,2026-06-29T23:04:06.981062+05:30,cust_0303,UPI,1412.69,ben_18882237,2025-08-01T23:59:59+05:30
txn_002784,2026-06-29T23:18:41.593719+05:30,cust_0467,IMPS,155564.78,ben_11645605,2026-03-16T23:59:59+05:30
txn_002785,2026-06-29T23:25:36.415278+05:30,cust_0300,UPI,4189.28,ben_03605952,2025-09-21T23:59:59+05:30
txn_002786,2026-06-29T23:30:24.390248+05:30,cust_0037,RTGS,8666710.37,ben_42786561,2026-05-02T23:59:59+05:30
txn_002787,2026-06-29T23:43:48.377143+05:30,cust_0292,IMPS,158046.46,ben_97953192,2026-04-23T23:59:59+05:30
txn_002788,2026-06-29T23:46:40.288620+05:30,cust_0059,UPI,4152.94,ben_88558298,2025-12-02T23:59:59+05:30
txn_002789,2026-06-29T23:53:39.162786+05:30,cust_0467,IMPS,23757.61,ben_11645605,2026-03-16T23:59:59+05:30
txn_002790,2026-06-29T23:55:39.416592+05:30,cust_0117,UPI,4292.87,ben_78889753,2025-11-11T23:59:59+05:30
txn_002791,2026-06-30T00:01:20.870871+05:30,cust_0252,UPI,4542.62,ben_73202227,2025-07-04T23:59:59+05:30
txn_002792,2026-06-30T00:06:01.321556+05:30,cust_0232,UPI,3152.5,ben_73919008,2025-11-04T23:59:59+05:30
txn_002793,2026-06-30T00:25:29.852533+05:30,cust_0326,RTGS,3394299.62,ben_22224005,2026-02-26T23:59:59+05:30
txn_002794,2026-06-30T00:29:32.941419+05:30,cust_0110,NEFT,151702.84,ben_85622586,2026-01-27T23:59:59+05:30
txn_002795,2026-06-30T00:42:50.241962+05:30,cust_0295,IMPS,6813.46,ben_60587905,2025-07-04T23:59:59+05:30
txn_002796,2026-06-30T00:52:14.713001+05:30,cust_0495,UPI,4777.44,ben_13798304,2025-09-28T23:59:59+05:30
txn_002797,2026-06-30T01:28:33.808054+05:30,cust_0469,RTGS,2698747.13,ben_48720124,2025-07-26T23:59:59+05:30
txn_002798,2026-06-30T01:41:06.196519+05:30,cust_0279,UPI,2954.66,ben_82159773,2025-11-14T23:59:59+05:30
txn_002799,2026-06-30T01:45:25.395252+05:30,cust_0378,UPI,2493.49,ben_04502814,2025-07-10T23:59:59+05:30
txn_002800,2026-06-30T01:57:52.299933+05:30,cust_0096,UPI,1378.59,ben_51434682,2025-06-17T23:59:59+05:30
txn_002801,2026-06-30T02:01:46.814967+05:30,cust_0469,UPI,222.92,ben_54908099,2025-12-21T23:59:59+05:30
txn_002802,2026-06-30T02:02:44.635082+05:30,cust_0493,NEFT,540143.3,ben_52322805,2026-04-25T23:59:59+05:30
txn_002803,2026-06-30T02:04:33.428562+05:30,cust_0118,IMPS,21644.52,ben_60221321,2025-05-25T23:59:59+05:30
txn_002804,2026-06-30T02:10:05.333314+05:30,cust_0363,UPI,2478.14,ben_52786309,2025-10-06T23:59:59+05:30
txn_002805,2026-06-30T02:15:45.536710+05:30,cust_0038,UPI,3781.32,ben_13723081,2026-05-13T23:59:59+05:30
txn_002806,2026-06-30T02:20:27.771939+05:30,cust_0120,UPI,376.84,ben_13712436,2026-05-03T23:59:59+05:30
txn_002807,2026-06-30T02:23:45.211465+05:30,cust_0140,NEFT,488723.86,ben_85454006,2025-09-02T23:59:59+05:30
txn_002808,2026-06-30T02:31:21.585838+05:30,cust_0232,UPI,1091.08,ben_00916923,2025-11-23T23:59:59+05:30
txn_002809,2026-06-30T02:36:59.676661+05:30,cust_0138,UPI,3997.36,ben_74625916,2026-03-12T23:59:59+05:30
txn_002810,2026-06-30T02:38:36.588035+05:30,cust_0261,IMPS,121728.21,ben_87706769,2026-01-15T23:59:59+05:30
txn_002811,2026-06-30T02:50:22.779874+05:30,cust_0118,UPI,4672.98,ben_76720191,2026-02-22T23:59:59+05:30
txn_002812,2026-06-30T02:58:26.417264+05:30,cust_0013,UPI,4345.68,ben_74906072,2026-01-30T23:59:59+05:30
txn_002813,2026-06-30T03:11:38.625343+05:30,cust_0188,UPI,891.77,ben_41743043,2025-08-11T23:59:59+05:30
txn_002814,2026-06-30T03:20:13.360747+05:30,cust_0312,UPI,1543.27,ben_08945896,2025-06-30T23:59:59+05:30
txn_002815,2026-06-30T03:21:57.397220+05:30,cust_0271,UPI,268.6,ben_37469833,2025-11-29T23:59:59+05:30
txn_002816,2026-06-30T03:27:02.144226+05:30,cust_0354,IMPS,68283.46,ben_10462506,2025-07-18T23:59:59+05:30
txn_002817,2026-06-30T03:37:54.973508+05:30,cust_0428,IMPS,30250.43,ben_67285021,2025-12-01T23:59:59+05:30
txn_002818,2026-06-30T03:50:10.193605+05:30,cust_0318,IMPS,167741.0,ben_85423324,2025-12-18T23:59:59+05:30
txn_002819,2026-06-30T04:04:19.914910+05:30,cust_0479,NEFT,840789.93,ben_66536197,2025-12-06T23:59:59+05:30
txn_002820,2026-06-30T04:29:05.762622+05:30,cust_0368,NEFT,76911.6,ben_32716303,2025-12-13T23:59:59+05:30
txn_002821,2026-06-30T04:52:48.361481+05:30,cust_0011,RTGS,675600.31,ben_85031723,2025-12-03T23:59:59+05:30
txn_002822,2026-06-30T04:58:32.427622+05:30,cust_0244,UPI,4957.01,ben_99647718,2026-01-01T23:59:59+05:30
txn_002823,2026-06-30T05:02:29.868619+05:30,cust_0375,IMPS,93740.51,ben_26624975,2025-06-19T23:59:59+05:30
txn_002824,2026-06-30T05:04:10.305085+05:30,cust_0493,UPI,533.74,ben_95011152,2025-09-26T23:59:59+05:30
txn_002825,2026-06-30T05:13:42.139656+05:30,cust_0420,UPI,3107.29,ben_85664301,2026-03-02T23:59:59+05:30
txn_002826,2026-06-30T05:14:58.719606+05:30,cust_0096,UPI,4639.55,ben_58264186,2025-10-04T23:59:59+05:30
txn_002827,2026-06-30T05:23:25.660153+05:30,cust_0201,UPI,4343.65,ben_83896337,2026-02-09T23:59:59+05:30
txn_002828,2026-06-30T05:35:28.032684+05:30,cust_0089,UPI,1582.2,ben_53060119,2025-07-13T23:59:59+05:30
txn_002829,2026-06-30T05:36:39.697321+05:30,cust_0288,IMPS,154503.34,ben_39744088,2025-06-17T23:59:59+05:30
txn_002830,2026-06-30T05:38:52.402717+05:30,cust_0398,IMPS,21154.27,ben_07217340,2025-05-11T23:59:59+05:30
txn_002831,2026-06-30T05:54:03.635199+05:30,cust_0082,UPI,2008.66,ben_32318297,2025-11-02T23:59:59+05:30
txn_002832,2026-06-30T05:58:26.049470+05:30,cust_0025,IMPS,189188.68,ben_39205677,2026-02-10T23:59:59+05:30
txn_002833,2026-06-30T06:19:38.061401+05:30,cust_0096,UPI,4079.4,ben_76123859,2025-10-04T23:59:59+05:30
txn_002834,2026-06-30T06:26:27.072195+05:30,cust_0491,IMPS,131873.6,ben_75391692,2025-10-27T23:59:59+05:30
txn_002835,2026-06-30T06:31:13.533665+05:30,cust_0028,NEFT,741110.67,ben_79417634,2026-01-29T23:59:59+05:30
txn_002836,2026-06-30T06:53:02.704669+05:30,cust_0043,UPI,4763.29,ben_18033242,2025-06-10T23:59:59+05:30
txn_002837,2026-06-30T06:56:52.693373+05:30,cust_0190,UPI,912.84,ben_75076279,2025-07-05T23:59:59+05:30
txn_002838,2026-06-30T06:57:34.934489+05:30,cust_0212,IMPS,11425.1,ben_78828152,2025-10-04T23:59:59+05:30
txn_002839,2026-06-30T07:09:57.477070+05:30,cust_0015,UPI,4262.64,ben_35707139,2026-02-27T23:59:59+05:30
txn_002840,2026-06-30T07:13:03.705541+05:30,cust_0450,UPI,1221.3,ben_78602039,2025-05-12T23:59:59+05:30
txn_002841,2026-06-30T07:35:11.915874+05:30,cust_0384,NEFT,863678.72,ben_77074599,2026-03-21T23:59:59+05:30
txn_002842,2026-06-30T08:31:02.094903+05:30,cust_0422,IMPS,3400.36,ben_39516730,2025-11-03T23:59:59+05:30
txn_002843,2026-06-30T08:37:12.611754+05:30,cust_0151,IMPS,7483.26,ben_09001635,2025-07-20T23:59:59+05:30
txn_002844,2026-06-30T08:53:55.561624+05:30,cust_0229,UPI,1074.89,ben_64986478,2025-06-25T23:59:59+05:30
txn_002845,2026-06-30T08:55:01.963051+05:30,cust_0126,UPI,1405.75,ben_94905315,2025-09-03T23:59:59+05:30
txn_002846,2026-06-30T09:05:58.114443+05:30,cust_0005,UPI,3497.77,ben_62896964,2026-01-31T23:59:59+05:30
txn_002847,2026-06-30T09:28:16.155100+05:30,cust_0473,UPI,3755.79,ben_19396061,2025-09-28T23:59:59+05:30
txn_002848,2026-06-30T09:36:13.535984+05:30,cust_0013,IMPS,92807.26,ben_49411631,2025-06-01T23:59:59+05:30
txn_002849,2026-06-30T09:42:21.155016+05:30,cust_0374,UPI,3645.68,ben_36931806,2025-09-07T23:59:59+05:30
txn_002850,2026-06-30T09:45:35.091697+05:30,cust_0387,NEFT,466604.86,ben_20831681,2026-03-28T23:59:59+05:30
txn_002851,2026-06-30T09:47:41.796491+05:30,cust_0388,UPI,1955.92,ben_96556192,2026-03-05T23:59:59+05:30
txn_002852,2026-06-30T09:52:42.851441+05:30,cust_0259,UPI,3519.0,ben_17536264,2025-11-08T23:59:59+05:30
txn_002853,2026-06-30T10:05:38.441028+05:30,cust_0070,UPI,1359.98,ben_51744600,2025-05-17T23:59:59+05:30
txn_002854,2026-06-30T10:32:51.084047+05:30,cust_0455,UPI,2496.59,ben_85511639,2025-06-06T23:59:59+05:30
txn_002855,2026-06-30T10:53:30.323190+05:30,cust_0491,RTGS,947033.71,ben_33045441,2025-07-11T23:59:59+05:30
txn_002856,2026-06-30T11:04:26.015586+05:30,cust_0001,UPI,1744.4,ben_01739739,2026-01-05T23:59:59+05:30
txn_002857,2026-06-30T11:15:28.309271+05:30,cust_0195,IMPS,143208.18,ben_92294115,2025-11-01T23:59:59+05:30
txn_002858,2026-06-30T11:26:43.401032+05:30,cust_0353,NEFT,763335.3,ben_53375656,2025-07-01T23:59:59+05:30
txn_002859,2026-06-30T11:29:16.334918+05:30,cust_0392,UPI,2018.07,ben_49749979,2026-02-14T23:59:59+05:30
txn_002860,2026-06-30T11:36:01.911577+05:30,cust_0261,UPI,2006.39,ben_79724792,2025-09-19T23:59:59+05:30
txn_002861,2026-06-30T11:41:33.991376+05:30,cust_0283,UPI,4082.51,ben_07966186,2026-03-17T23:59:59+05:30
txn_002862,2026-06-30T11:43:03.506035+05:30,cust_0181,IMPS,114143.56,ben_97470002,2025-09-17T23:59:59+05:30
txn_002863,2026-06-30T11:45:50.800585+05:30,cust_0325,UPI,3800.67,ben_60023028,2025-11-03T23:59:59+05:30
txn_002864,2026-06-30T11:45:53.474841+05:30,cust_0237,IMPS,183313.5,ben_53446042,2026-04-15T23:59:59+05:30
txn_002865,2026-06-30T11:48:24.903730+05:30,cust_0467,IMPS,143699.53,ben_11645605,2026-03-16T23:59:59+05:30
txn_002866,2026-06-30T11:56:01.877339+05:30,cust_0490,UPI,2091.3,ben_96365129,2025-07-11T23:59:59+05:30
txn_002867,2026-06-30T12:13:07.358878+05:30,cust_0327,NEFT,926819.78,ben_20190113,2025-09-21T23:59:59+05:30
txn_002868,2026-06-30T12:15:52.335698+05:30,cust_0183,RTGS,3488873.03,ben_29635305,2026-04-16T23:59:59+05:30
txn_002869,2026-06-30T12:28:40.214886+05:30,cust_0104,UPI,1374.65,ben_82097461,2026-01-01T23:59:59+05:30
txn_002870,2026-06-30T12:35:05.889569+05:30,cust_0223,UPI,4844.8,ben_70413090,2025-09-27T23:59:59+05:30
txn_002871,2026-06-30T12:48:53.874605+05:30,cust_0401,UPI,690.11,ben_34633488,2025-10-06T23:59:59+05:30
txn_002872,2026-06-30T13:01:07.401563+05:30,cust_0344,RTGS,3306264.45,ben_65276136,2025-08-06T23:59:59+05:30
txn_002873,2026-06-30T13:10:28.859473+05:30,cust_0193,UPI,3195.4,ben_94529517,2025-09-22T23:59:59+05:30
txn_002874,2026-06-30T13:13:39.261499+05:30,cust_0213,UPI,3756.6,ben_25152174,2025-10-20T23:59:59+05:30
txn_002875,2026-06-30T13:25:00.370542+05:30,cust_0253,IMPS,81491.62,ben_47106801,2025-06-19T23:59:59+05:30
txn_002876,2026-06-30T13:29:46.412619+05:30,cust_0482,UPI,4364.66,ben_50926000,2025-06-26T23:59:59+05:30
txn_002877,2026-06-30T13:32:20.669547+05:30,cust_0117,UPI,2198.0,ben_78889753,2025-11-11T23:59:59+05:30
txn_002878,2026-06-30T14:14:04.640239+05:30,cust_0379,UPI,2900.51,ben_14609193,2026-04-04T23:59:59+05:30
txn_002879,2026-06-30T14:21:18.749252+05:30,cust_0436,UPI,644.0,ben_58260825,2026-01-13T23:59:59+05:30
txn_002880,2026-06-30T14:28:56.988412+05:30,cust_0316,NEFT,816653.13,ben_56891097,2025-09-04T23:59:59+05:30
txn_002881,2026-06-30T14:37:07.213347+05:30,cust_0233,IMPS,29014.14,ben_15198545,2025-12-31T23:59:59+05:30
txn_002882,2026-06-30T14:45:20.287813+05:30,cust_0060,IMPS,26459.55,ben_76936634,2025-09-09T23:59:59+05:30
txn_002883,2026-06-30T14:46:44.677220+05:30,cust_0495,UPI,2093.61,ben_67577991,2025-09-26T23:59:59+05:30
txn_002884,2026-06-30T14:49:29.870515+05:30,cust_0325,UPI,255.88,ben_70680269,2025-07-25T23:59:59+05:30
txn_002885,2026-06-30T15:10:51.937766+05:30,cust_0217,IMPS,76920.45,ben_01193910,2025-10-21T23:59:59+05:30
txn_002886,2026-06-30T15:19:24.076464+05:30,cust_0127,UPI,2409.21,ben_98416612,2025-10-13T23:59:59+05:30
txn_002887,2026-06-30T15:19:55.452356+05:30,cust_0034,IMPS,43966.98,ben_65769277,2025-10-22T23:59:59+05:30
txn_002888,2026-06-30T15:20:10.718324+05:30,cust_0274,UPI,1854.23,ben_21958730,2025-10-09T23:59:59+05:30
txn_002889,2026-06-30T15:39:50.363378+05:30,cust_0389,UPI,4093.27,ben_88626395,2025-06-07T23:59:59+05:30
txn_002890,2026-06-30T15:56:42.531197+05:30,cust_0235,UPI,583.97,ben_94026208,2025-05-20T23:59:59+05:30
txn_002891,2026-06-30T15:57:55.725508+05:30,cust_0250,IMPS,83707.41,ben_68790604,2025-09-05T23:59:59+05:30
txn_002892,2026-06-30T16:00:43.629761+05:30,cust_0312,UPI,4544.08,ben_81591579,2025-09-04T23:59:59+05:30
txn_002893,2026-06-30T16:02:45.810382+05:30,cust_0005,IMPS,98079.15,ben_54655358,2025-06-16T23:59:59+05:30
txn_002894,2026-06-30T16:09:06.194727+05:30,cust_0161,UPI,62.64,ben_02116673,2025-07-17T23:59:59+05:30
txn_002895,2026-06-30T16:12:43.233372+05:30,cust_0096,RTGS,2557806.28,ben_76123859,2025-10-04T23:59:59+05:30
txn_002896,2026-06-30T16:13:10.987037+05:30,cust_0055,IMPS,64277.98,ben_31954196,2025-09-28T23:59:59+05:30
txn_002897,2026-06-30T16:25:11.489602+05:30,cust_0155,UPI,1047.04,ben_28055077,2026-01-30T23:59:59+05:30
txn_002898,2026-06-30T16:30:12.610620+05:30,cust_0456,UPI,2610.82,ben_43435497,2026-01-20T23:59:59+05:30
txn_002899,2026-06-30T16:32:01.173771+05:30,cust_0212,UPI,4837.45,ben_33183611,2025-08-14T23:59:59+05:30
txn_002900,2026-06-30T16:44:18.834512+05:30,cust_0233,NEFT,33677.06,ben_18674630,2025-08-15T23:59:59+05:30
txn_002901,2026-06-30T16:50:35.426364+05:30,cust_0157,UPI,3659.15,ben_27980595,2025-10-14T23:59:59+05:30
txn_002902,2026-06-30T17:05:40.565139+05:30,cust_0129,UPI,1806.92,ben_83978570,2025-10-14T23:59:59+05:30
txn_002903,2026-06-30T17:21:48.780254+05:30,cust_0021,UPI,281.7,ben_75203447,2026-01-26T23:59:59+05:30
txn_002904,2026-06-30T17:26:03.654166+05:30,cust_0354,RTGS,2641999.52,ben_92965685,2026-03-13T23:59:59+05:30
txn_002905,2026-06-30T17:27:47.175978+05:30,cust_0255,UPI,1858.5,ben_27281291,2026-01-29T23:59:59+05:30
txn_002906,2026-06-30T18:16:39.515359+05:30,cust_0043,NEFT,290521.33,ben_18033242,2025-06-10T23:59:59+05:30
txn_002907,2026-06-30T18:37:42.449744+05:30,cust_0352,NEFT,154903.1,ben_30003753,2026-05-06T23:59:59+05:30
txn_002908,2026-06-30T18:42:50.842416+05:30,cust_0069,UPI,4274.78,ben_73095055,2025-11-25T23:59:59+05:30
txn_002909,2026-06-30T19:03:46.367897+05:30,cust_0120,UPI,1579.96,ben_95229462,2025-10-21T23:59:59+05:30
txn_002910,2026-06-30T19:15:59.086634+05:30,cust_0488,NEFT,512986.98,ben_41117367,2025-11-10T23:59:59+05:30
txn_002911,2026-06-30T19:28:26.581323+05:30,cust_0088,UPI,1450.14,ben_78718093,2025-10-01T23:59:59+05:30
txn_002912,2026-06-30T19:28:28.730488+05:30,cust_0125,IMPS,113114.82,ben_47031805,2026-04-16T23:59:59+05:30
txn_002913,2026-06-30T19:28:58.099789+05:30,cust_0410,UPI,94.82,ben_91103495,2025-10-26T23:59:59+05:30
txn_002914,2026-06-30T19:37:29.504689+05:30,cust_0465,UPI,4939.72,ben_01461039,2025-05-28T23:59:59+05:30
txn_002915,2026-06-30T19:50:58.500691+05:30,cust_0326,UPI,1246.97,ben_65505224,2026-02-05T23:59:59+05:30
txn_002916,2026-06-30T19:53:40.438141+05:30,cust_0174,NEFT,602759.99,ben_16094391,2026-02-27T23:59:59+05:30
txn_002917,2026-06-30T20:16:46.030868+05:30,cust_0221,UPI,4139.05,ben_27304276,2026-01-05T23:59:59+05:30
txn_002918,2026-06-30T20:28:21.498489+05:30,cust_0187,IMPS,32414.83,ben_34742463,2026-02-03T23:59:59+05:30
txn_002919,2026-06-30T20:31:25.817922+05:30,cust_0053,NEFT,270411.59,ben_13190924,2026-01-04T23:59:59+05:30
txn_002920,2026-06-30T20:34:55.404026+05:30,cust_0200,IMPS,122583.13,ben_86276332,2025-11-18T23:59:59+05:30
txn_002921,2026-06-30T20:44:07.736335+05:30,cust_0222,UPI,1567.54,ben_49092288,2025-05-25T23:59:59+05:30
txn_002922,2026-06-30T21:05:49.114824+05:30,cust_0103,UPI,3270.26,ben_18219259,2026-05-11T23:59:59+05:30
txn_002923,2026-06-30T21:11:01.892379+05:30,cust_0348,UPI,2061.33,ben_92804850,2025-05-24T23:59:59+05:30
txn_002924,2026-06-30T21:13:41.354811+05:30,cust_0045,IMPS,79324.93,ben_61812054,2026-01-24T23:59:59+05:30
txn_002925,2026-06-30T21:28:13.021066+05:30,cust_0337,UPI,3132.22,ben_39138107,2025-12-11T23:59:59+05:30
txn_002926,2026-06-30T21:29:53.516039+05:30,cust_0131,IMPS,4711.18,ben_17028516,2026-04-05T23:59:59+05:30
txn_002927,2026-06-30T21:42:06.138698+05:30,cust_0097,UPI,4337.69,ben_73008696,2026-04-03T23:59:59+05:30
txn_002928,2026-06-30T21:49:02.317592+05:30,cust_0259,IMPS,66901.19,ben_19226713,2025-06-04T23:59:59+05:30
txn_002929,2026-06-30T21:57:44.552224+05:30,cust_0476,UPI,513.9,ben_37449998,2026-03-27T23:59:59+05:30
txn_002930,2026-06-30T22:00:54.120700+05:30,cust_0493,UPI,4927.22,ben_40476253,2025-12-14T23:59:59+05:30
txn_002931,2026-06-30T22:02:26.908095+05:30,cust_0216,IMPS,123096.32,ben_71705984,2025-09-21T23:59:59+05:30
txn_002932,2026-06-30T22:04:13.155068+05:30,cust_0332,UPI,1340.47,ben_78082649,2025-10-17T23:59:59+05:30
txn_002933,2026-06-30T22:08:05.426942+05:30,cust_0405,UPI,4477.57,ben_75402428,2025-07-27T23:59:59+05:30
txn_002934,2026-06-30T22:22:14.004786+05:30,cust_0325,UPI,3556.48,ben_33154230,2025-07-23T23:59:59+05:30
txn_002935,2026-06-30T22:43:00.022424+05:30,cust_0295,UPI,4539.28,ben_53157905,2026-04-27T23:59:59+05:30
txn_002936,2026-06-30T22:46:16.350538+05:30,cust_0271,IMPS,146160.36,ben_86538590,2025-08-25T23:59:59+05:30
txn_002937,2026-06-30T22:48:07.735902+05:30,cust_0421,UPI,4942.78,ben_65562388,2025-07-14T23:59:59+05:30
txn_002938,2026-06-30T22:53:12.473646+05:30,cust_0389,NEFT,582529.32,ben_05573713,2026-02-13T23:59:59+05:30
txn_002939,2026-06-30T22:57:41.155197+05:30,cust_0346,UPI,58.44,ben_60242570,2025-12-02T23:59:59+05:30
txn_002940,2026-06-30T22:58:21.704007+05:30,cust_0394,UPI,3025.2,ben_78811938,2025-11-07T23:59:59+05:30
txn_002941,2026-06-30T23:00:34.831444+05:30,cust_0342,UPI,3327.6,ben_41578097,2025-05-08T23:59:59+05:30
txn_002942,2026-06-30T23:08:56.002006+05:30,cust_0037,UPI,4243.81,ben_42786561,2026-05-02T23:59:59+05:30
txn_002943,2026-06-30T23:24:23.161126+05:30,cust_0475,IMPS,103814.97,ben_79407403,2025-07-21T23:59:59+05:30
txn_002944,2026-06-30T23:42:29.457892+05:30,cust_0063,UPI,3968.18,ben_10912172,2025-07-02T23:59:59+05:30
txn_002945,2026-06-30T23:51:17.727931+05:30,cust_0252,IMPS,112480.78,ben_84227362,2025-11-18T23:59:59+05:30
txn_002946,2026-07-01T00:15:05.816177+05:30,cust_0472,UPI,2968.8,ben_78844790,2026-03-03T23:59:59+05:30
txn_002947,2026-07-01T00:15:16.790506+05:30,cust_0020,UPI,4079.71,ben_95515122,2026-03-05T23:59:59+05:30
txn_002948,2026-07-01T00:28:31.093966+05:30,cust_0164,NEFT,688158.46,ben_97284540,2025-10-26T23:59:59+05:30
txn_002949,2026-07-01T00:38:54.223763+05:30,cust_0275,UPI,4410.01,ben_49281503,2026-01-05T23:59:59+05:30
txn_002950,2026-07-01T00:40:59.943234+05:30,cust_0208,UPI,130.57,ben_25622219,2025-07-17T23:59:59+05:30
txn_002951,2026-07-01T00:45:27.016124+05:30,cust_0318,IMPS,102484.92,ben_39660734,2025-11-20T23:59:59+05:30
txn_002952,2026-07-01T00:47:06.225794+05:30,cust_0035,UPI,4838.82,ben_84409712,2025-09-25T23:59:59+05:30
txn_002953,2026-07-01T00:47:54.839453+05:30,cust_0168,UPI,4388.95,ben_96504962,2026-02-15T23:59:59+05:30
txn_002954,2026-07-01T00:59:57.414080+05:30,cust_0090,UPI,4475.93,ben_49160936,2025-08-11T23:59:59+05:30
txn_002955,2026-07-01T01:11:47.876520+05:30,cust_0087,UPI,1575.96,ben_76464489,2025-12-09T23:59:59+05:30
txn_002956,2026-07-01T01:15:02.147053+05:30,cust_0157,NEFT,540506.75,ben_32594795,2025-09-14T23:59:59+05:30
txn_002957,2026-07-01T01:21:57.708602+05:30,cust_0375,IMPS,76230.6,ben_26624975,2025-06-19T23:59:59+05:30
txn_002958,2026-07-01T01:23:12.089895+05:30,cust_0473,UPI,437.48,ben_80266914,2026-01-26T23:59:59+05:30
txn_002959,2026-07-01T01:30:47.469850+05:30,cust_0423,NEFT,443400.84,ben_48868656,2026-02-10T23:59:59+05:30
txn_002960,2026-07-01T01:42:34.196325+05:30,cust_0474,UPI,3324.24,ben_32517904,2025-12-11T23:59:59+05:30
txn_002961,2026-07-01T01:42:51.885393+05:30,cust_0242,IMPS,34412.03,ben_84194785,2026-01-01T23:59:59+05:30
txn_002962,2026-07-01T01:44:35.842445+05:30,cust_0496,UPI,552.09,ben_70152213,2025-08-25T23:59:59+05:30
txn_002963,2026-07-01T01:57:56.045470+05:30,cust_0110,UPI,1908.6,ben_60598678,2025-06-29T23:59:59+05:30
txn_002964,2026-07-01T01:59:43.725663+05:30,cust_0068,UPI,4772.55,ben_51887817,2025-11-29T23:59:59+05:30
txn_002965,2026-07-01T02:03:06.759681+05:30,cust_0218,UPI,2241.8,ben_02437361,2025-06-28T23:59:59+05:30
txn_002966,2026-07-01T02:09:42.111149+05:30,cust_0455,UPI,774.82,ben_79582915,2025-12-15T23:59:59+05:30
txn_002967,2026-07-01T02:13:42.385030+05:30,cust_0120,UPI,2500.29,ben_95229462,2025-10-21T23:59:59+05:30
txn_002968,2026-07-01T02:16:15.844195+05:30,cust_0025,UPI,1854.74,ben_59194575,2025-11-17T23:59:59+05:30
txn_002969,2026-07-01T02:40:08.374344+05:30,cust_0110,UPI,4197.4,ben_94282491,2025-08-15T23:59:59+05:30
txn_002970,2026-07-01T02:52:04.039575+05:30,cust_0473,IMPS,107941.89,ben_71450311,2026-01-14T23:59:59+05:30
txn_002971,2026-07-01T02:59:57.493466+05:30,cust_0203,UPI,4867.23,ben_65686295,2025-07-27T23:59:59+05:30
txn_002972,2026-07-01T03:03:29.083198+05:30,cust_0047,UPI,2512.8,ben_53674978,2026-05-13T23:59:59+05:30
txn_002973,2026-07-01T03:07:59.481783+05:30,cust_0049,UPI,1856.21,ben_94463339,2026-04-11T23:59:59+05:30
txn_002974,2026-07-01T03:13:58.358873+05:30,cust_0330,UPI,4452.78,ben_57127638,2025-10-21T23:59:59+05:30
txn_002975,2026-07-01T03:26:59.492228+05:30,cust_0296,NEFT,634759.44,ben_18335974,2026-03-09T23:59:59+05:30
txn_002976,2026-07-01T03:38:00.389912+05:30,cust_0257,IMPS,21802.28,ben_39333243,2025-06-08T23:59:59+05:30
txn_002977,2026-07-01T03:44:39.363063+05:30,cust_0323,UPI,2250.92,ben_88795312,2026-04-10T23:59:59+05:30
txn_002978,2026-07-01T03:49:20.322818+05:30,cust_0407,IMPS,166015.81,ben_63444394,2025-07-04T23:59:59+05:30
txn_002979,2026-07-01T03:53:35.902827+05:30,cust_0444,UPI,1832.8,ben_59731730,2026-04-07T23:59:59+05:30
txn_002980,2026-07-01T03:56:29.192746+05:30,cust_0384,IMPS,123022.88,ben_77074599,2026-03-21T23:59:59+05:30
txn_002981,2026-07-01T03:59:26.382369+05:30,cust_0315,UPI,4638.94,ben_87993844,2026-01-22T23:59:59+05:30
txn_002982,2026-07-01T04:07:15.812328+05:30,cust_0265,UPI,3423.93,ben_11936006,2026-01-11T23:59:59+05:30
